id	version	visible	sec1970	pos1	pos2	amenity_type	name
1145575068	3	true	1328782494	50.3964981	30.6290816	bicycle_parking	
1145612556	4	true	1413212075	50.4616935	30.5203641	bicycle_rental	Йор Байк
1146995183	4	true	1433344654	50.3939788	30.6017655	fuel	AMIC
1146995283	1	true	1297418109	50.3921764	30.6066655	fuel	
1147551172	3	true	1379761330	50.3527722	30.4922745	cafe	Кафік
1149203651	1	true	1297526334	50.5137638	30.4504037	pharmacy	
1149203655	1	true	1297526335	50.5118262	30.4556179	pharmacy	
1151697017	2	true	1379419557	50.4727952	30.3319323	pub	Бар \"Чопер\"
1157935721	2	true	1323252512	50.3629463	30.9299456	pharmacy	
1157936527	2	true	1371837160	50.3655241	30.9234774	pharmacy	
1159208471	4	true	1442386627	50.4220236	30.5537554	fuel	ТНК
1159208688	4	true	1428392034	50.4572939	30.6333268	fuel	ТНК
1161057581	5	true	1443345846	50.4467551	30.5049618	hospital	Швидка допомога
1161840663	1	true	1298139375	50.4299821	30.6499138	pharmacy	
1162016597	4	true	1353744407	50.4291607	30.6471675	atm	
1162105096	3	true	1409431350	50.4408305	30.470308	post_box	
1164494987	5	true	1419590084	50.4887012	30.4959195	fast_food	Domino\'s
1164882424	8	true	1444398572	50.4557778	30.4010463	bank	Ощадбанк
1166570755	5	true	1463259422	50.4215619	30.6410563	atm	UrkSotsBank
1171936541	1	true	1298630419	50.4275833	30.653092	bank	Правекс-Банк
1172494981	1	true	1298650735	50.469869	30.4741858	hospital	ПАГ
1172937872	1	true	1298667549	50.4066406	30.6650974	recycling	
1172937893	2	true	1406065740	50.4074268	30.6639091	parking	
1175489218	4	true	1470608910	50.4799549	30.4456091	hospital	Home
1175513560	2	true	1302893589	50.5123414	30.6012581	bank	
1175978097	1	true	1298763980	50.3931969	30.6159304	post_box	
1180480053	2	true	1374078581	50.3813135	30.8551171	atm	
1180723206	1	true	1298988923	50.4696472	30.4888252	recycling	
1180723216	2	true	1301557996	50.4700092	30.4889165	pub	
1180723224	3	true	1365374168	50.4697565	30.4889593	pharmacy	
1182973572	1	true	1299084142	50.5044272	30.4567003	parking	
1182973582	1	true	1299084142	50.4967703	30.4563999	taxi	
1185781998	1	true	1299242290	50.4699887	30.4822437	pharmacy	
1187263075	5	true	1473940110	50.5063888	30.4984016	restaurant	Сушия
1189667522	2	true	1442997384	50.4291597	30.6156563	cafe	Тельбін
1189890451	1	true	1299442914	50.3905133	30.6152943	place_of_worship	
1199526539	4	true	1443943345	50.4489979	30.4949648	fast_food	Матусина кухня
1199848248	1	true	1300007304	50.5064465	30.5861478	pharmacy	
1200406902	2	true	1416182978	50.4499388	30.4790736	pharmacy	
1200775249	1	true	1300050414	50.5100529	30.4177557	bar	SanMarino
1200775252	1	true	1300050414	50.5100632	30.417692	pharmacy	Stomatolog
1200775255	3	true	1422363220	50.5099489	30.4182807	pharmacy	
1200775258	4	true	1422363219	50.5098641	30.418313	bank	ПриватБанк
1201086525	3	true	1399999500	50.4183898	30.5447247	restaurant	Oliva
1202892212	1	true	1300186308	50.4678034	30.4869481	recycling	
1202892216	2	true	1475793598	50.4677625	30.4886001	drinking_water	
1203022407	1	true	1300195888	50.4691611	30.4908063	recycling	
1203029509	1	true	1300196644	50.4690987	30.4910508	atm	
1204029258	1	true	1300267321	50.4685243	30.4869107	bench	
1204029277	1	true	1300267322	50.4686848	30.4869214	bench	
1204029286	1	true	1300267322	50.4683674	30.4868943	bench	
1211519714	4	true	1424115867	50.4234589	30.4263705	pharmacy	Аптека низьких цін
1211519726	4	true	1428391677	50.4350687	30.4089981	fuel	Shell
1211519749	4	true	1428391677	50.4356146	30.408487	fuel	Shell
1211519788	4	true	1432817725	50.4386307	30.4102894	pharmacy	Екостатус
1211696969	4	true	1411731824	50.4389463	30.5195973	place_of_worship	LDS Church
1212451153	4	true	1432591349	50.4303455	30.3657343	bank	Ощадбанк
1215199859	2	true	1459090878	50.4567715	30.4307425	shelter	
1215817839	3	true	1391844196	50.4241074	30.3844371	bank	Ощадбанк
1217320614	3	true	1350564668	50.4242804	30.3848822	pharmacy	БОСМ
1217973093	2	true	1374161360	50.4190257	30.6560612	atm	
1217982587	2	true	1374161360	50.424173	30.6442595	atm	
1219389673	1	true	1301163295	50.4386909	30.4525145	fast_food	Діброва
1224058557	4	true	1430860432	50.4325678	30.385218	bank	ПриватБанк
1224120848	1	true	1301395589	50.4222402	30.3894769	recycling	
1224151401	4	true	1453592418	50.4689677	30.4870017	post_office	
1224252147	3	true	1391844198	50.4369052	30.3828146	bank	Ощадбанк
1224261434	3	true	1373227862	50.4672408	30.3543173	pharmacy	
1224503972	5	true	1416296774	50.4243882	30.384645	pharmacy	Економ
1224691760	6	true	1475275619	50.4725868	30.4706661	atm	ПриватБанк
1224695500	1	true	1301432685	50.4738048	30.4671441	car_wash	
1224824776	4	true	1462036592	50.4223564	30.4576927	parking_entrance	
1224824936	3	true	1435791471	50.422605	30.4574844	atm	
1224825072	4	true	1472639475	50.4140053	30.4804779	fuel	Лукойл
1225261329	1	true	1301488916	50.5099999	30.7686522	recycling	
1225402794	2	true	1328780082	50.3959365	30.6430134	veterinary	
1225404796	1	true	1301494907	50.3978554	30.6375154	toilets	
1226446432	2	true	1468665970	50.4937751	30.522918	clinic	Uniклініка
1231299952	1	true	1301857363	50.4483025	30.4425455	restaurant	Япошка
1232686435	1	true	1301940070	50.459587	30.485353	telephone	
1233438135	5	true	1473940098	50.4966924	30.5190738	restaurant	Желтое море
1233480323	4	true	1464513558	50.4147712	30.5216387	pharmacy	Аптекарь
1233503480	3	true	1323170892	50.3500188	30.9528927	atm	
1233503489	8	true	1422531739	50.3495136	30.9551701	bank	Райффайзен Банк Аваль
1234640802	1	true	1302089147	50.4652699	30.4858943	pharmacy	
1234757681	2	true	1471703893	50.4458749	30.5101847	restaurant	Авалон
1234774109	4	true	1395912521	50.4469109	30.5090623	fast_food	McDonald\'s
1237078161	2	true	1358429429	50.3992336	30.6502783	bank	Правекс
1239234020	5	true	1475494101	50.5493069	30.1982612	cafe	City Fresh Cafe
1239437559	5	true	1474409748	50.5276948	30.498194	fuel	Народна
1240982625	1	true	1302533153	50.4379881	30.4602557	library	Бібліотека імені О. Донченка
1240999771	2	true	1330805965	50.4509426	30.6296094	library	Бібліотека №5
1241068219	6	true	1465735042	50.4518932	30.6210908	atm	ПриватБанк
1241068226	3	true	1374078565	50.4500667	30.6221723	bank	ПриватБанк
1241195227	5	true	1415679932	50.4514048	30.6278603	bank	Правекс-Банк
1241281382	4	true	1461842123	50.5493168	30.2157581	post_office	Почта
1241281397	3	true	1461842161	50.5492091	30.2154374	telephone	Укртелеком
1241281401	3	true	1461841775	50.5484435	30.2170421	cafe	Le cafe de Paris
1242074847	4	true	1472732793	50.5520196	30.2143347	pharmacy	Аптекарь
1242074855	4	true	1461842888	50.5520695	30.2144745	cafe	CityFresh Веранда
1242097931	1	true	1302623768	50.4526294	30.6208034	pharmacy	
1242185595	3	true	1358619036	50.447248	30.6129568	pharmacy	Ветеринарна аптека №1
1242185606	2	true	1319413625	50.4510649	30.6267732	pharmacy	Аптечний кіоск
1242185612	4	true	1415679932	50.4519685	30.6301108	bank	Імексбанк
1242185616	1	true	1302629586	50.4507303	30.6133818	cafe	МамаНеГорюй
1242185644	6	true	1415679933	50.4518388	30.6296609	bank	УкрСиббанк
1242185659	1	true	1302629587	50.4484331	30.6142777	bank	Форум
1242185661	1	true	1302629587	50.4477004	30.6146318	bank	Форум
1242949275	1	true	1302682476	50.4657831	30.4865971	recycling	
1244158525	3	true	1310233320	50.5484064	30.2358857	veterinary	
1244165100	1	true	1302769907	50.5524739	30.2143088	fountain	
1244170451	5	true	1460554647	50.5466039	30.1923936	fuel	ТНК
1244170452	4	true	1460554673	50.5461179	30.1946139	fuel	ТНК
1244331220	1	true	1302787162	50.5485655	30.2218268	cafe	Кувшин
1244388180	5	true	1374078560	50.3510291	30.9523238	bank	ПриватБанк
1244388191	5	true	1374161364	50.351233	30.9543615	atm	
1244388251	4	true	1369336785	50.3499416	30.9530529	bank	Сбербанк Росії
1244812887	4	true	1391840925	50.4486258	30.6284126	bank	Дельта Банк
1244812888	1	true	1302812581	50.4521455	30.6305123	bank	ФІнанси та кредит
1245237983	1	true	1302855996	50.5489041	30.2217602	bench	
1245237998	2	true	1303114639	50.5483279	30.2203436	bench	
1245238104	2	true	1303114639	50.5490268	30.221365	bench	
1245251735	2	true	1461841818	50.5485608	30.2170999	pharmacy	Космо
1246074449	4	true	1474003670	50.5266413	30.5159861	pharmacy	
1246790224	5	true	1347245540	50.3835654	30.4879748	bank	Правекс-Банк
1246959273	2	true	1332753919	50.3831676	30.4898379	telephone	
1247708089	1	true	1302988319	50.4260984	30.5041129	atm	
1247712971	4	true	1399412470	50.4249229	30.506924	atm	
1247712974	3	true	1476003220	50.4249299	30.506945	atm	
1247730155	4	true	1343979527	50.3847984	30.4880239	bank	АкордБанк
1247734644	6	true	1424963737	50.3847031	30.4877687	bank	Фінексбанк
1247746211	7	true	1402926587	50.3973219	30.507104	bank	ПроКредит Банк
1248838071	6	true	1473302477	50.4538736	30.6113755	atm	ПриватБанк
1250757547	5	true	1403296079	50.3926364	30.4987725	bank	Ощадбанк
1250992659	5	true	1391844144	50.4457171	30.6279392	bank	Ощадбанк
1250992662	4	true	1418491234	50.4533155	30.6241904	bank	ПриватБанк
1252345545	3	true	1427398446	50.4161522	30.5213215	bank	Правекс Банк
1252675690	6	true	1452183859	50.384763	30.4633531	cafe	Impresso
1252675713	7	true	1420554622	50.3850518	30.4639663	pharmacy	
1252777390	3	true	1408435998	50.3966167	30.5047545	pharmacy	Велика Аптека
1253660253	1	true	1303368121	50.476589	30.6251106	parking	
1253662899	2	true	1304582232	50.4655882	30.643414	fuel	
1253662901	2	true	1304582232	50.4660048	30.644519	fuel	
1253853198	4	true	1473372176	50.5510044	30.2107367	clinic	Бучанська міська поліклініка
1254082057	4	true	1373227862	50.3511121	30.9521562	pharmacy	
1254082059	2	true	1323252570	50.3633127	30.9291127	atm	
1254082063	4	true	1374515753	50.3515303	30.951571	cinema	Європа
1254082064	1	true	1303400603	50.3698426	30.9101105	atm	
1254082066	3	true	1323252570	50.3489416	30.9550083	post_office	
1254082070	4	true	1404058187	50.3530966	30.9547785	pharmacy	Центральная аптека
1254082071	2	true	1323252509	50.3487153	30.9562496	bank	Укргазбанк
1254082072	3	true	1428501830	50.3686656	30.9127713	fuel	WOG
1254088717	1	true	1303401216	50.3643473	30.9236074	atm	
1254088718	1	true	1303401216	50.3642583	30.9237469	atm	
1254098685	1	true	1303402345	50.3642104	30.9214616	telephone	
1254098686	5	true	1469330430	50.3643062	30.9211827	restaurant	Сушия
1254268271	4	true	1319998919	50.3895283	30.4782853	dentist	Медеко
1254384345	10	true	1476527936	50.3916607	30.4834261	bank	Ощадбанк
1254409508	5	true	1465730361	50.3827179	30.479035	bank	ПриватБанк
1254409525	8	true	1399378160	50.3824042	30.4792479	pharmacy	
1255345508	5	true	1391841874	50.4624987	30.5177073	bank	Діамантбанк
1255370565	1	true	1303476930	50.490382	30.3935418	place_of_worship	
1256826306	1	true	1303574223	50.3828799	30.4958178	drinking_water	
1256826370	5	true	1372487982	50.3739821	30.4627433	restaurant	Якіторія
1256826857	3	true	1360164598	50.382059	30.453773	drinking_water	
1257729833	3	true	1323899389	50.3837607	30.4644783	dentist	Вікторія
1257853127	3	true	1428413282	50.4105715	30.3935251	pharmacy	Діамед
1257942915	3	true	1313092454	50.4505846	30.6330669	doctors	Детская поликлиника
1257942973	3	true	1373227862	50.4507515	30.6330426	pharmacy	
1258615334	6	true	1464292243	50.4527032	30.3789027	drinking_water	Бювет
1259349079	2	true	1350750175	50.4476939	30.452884	atm	
1259426221	7	true	1452183859	50.3846125	30.4629581	cafe	54 Pizza Express
1259426229	2	true	1303743912	50.3847528	30.4676596	post_box	
1259637293	3	true	1354618931	50.3874439	30.4925436	post_box	
1259644514	1	true	1303745182	50.3875002	30.4927515	telephone	
1259702322	1	true	1303747224	50.390919	30.4927313	post_box	
1259764869	1	true	1303748662	50.3914073	30.4925714	telephone	
1259780758	1	true	1303749037	50.3929593	30.494793	drinking_water	
1259940910	4	true	1375264141	50.3941571	30.4947702	bank	ПриватБанк
1259963801	2	true	1308945938	50.3799102	30.4773696	atm	
1260311043	4	true	1446910900	50.409616	30.6141985	pharmacy	
1260311102	8	true	1447518496	50.4077322	30.6270539	bank	УкрСиббанк
1260311226	5	true	1461458844	50.4093444	30.6190696	dentist	
1260311324	4	true	1436164683	50.4066065	30.6183492	bank	Сбербанк Росії
1260311493	4	true	1336548484	50.4075123	30.6258561	pharmacy	
1260311546	4	true	1396047779	50.4059531	30.6163539	pharmacy	Аптека низьких цін
1260532630	3	true	1440590917	50.4728789	30.4403505	library	Дитяча бібліотека
1260823859	3	true	1468170079	50.4507779	30.6250103	dentist	Сучасна стоматологія
1262253422	3	true	1470052445	50.4538051	30.6287143	pharmacy	Аптека \"Домашня аптечка\"
1262427135	2	true	1420554622	50.3760978	30.4520805	bank	ПриватБанк
1262518817	5	true	1391844193	50.3760131	30.4521977	bank	Ощадбанк
1263237254	4	true	1414908853	50.4128695	30.655109	hospital	Стоматологічна поліклініка Дарницького р-ну
1265264688	8	true	1457073952	50.4032352	30.5166206	bank	Fidobank
1265264713	5	true	1457073952	50.4029352	30.516424	pharmacy	Віталюкс
1265847797	8	true	1402988896	50.3956486	30.5026599	cafe	Артпіца
1265856501	6	true	1381213880	50.3958532	30.5036789	post_office	Відділення №40
1265856504	4	true	1401548775	50.395921	30.5039263	bank	Інтеграл
1270730128	1	true	1304379533	50.4241839	30.3893862	drinking_water	
1272364843	3	true	1343979526	50.384475	30.487196	restaurant	Голосіївський
1272366314	1	true	1304537673	50.3843505	30.4863671	telephone	
1272368889	1	true	1304537772	50.384015	30.4864589	post_box	
1272902124	3	true	1424168396	50.2607868	30.9411339	library	
1273520223	6	true	1468423180	50.4518663	30.6209891	atm	Укргазбанк
1274101323	6	true	1446054658	50.4592837	30.4208489	shelter	
1277544801	3	true	1473940113	50.5171275	30.4900916	post_box	
1279189760	1	true	1305031522	50.4210548	30.4693606	drinking_water	
1280285684	1	true	1305122904	50.4555959	30.4798212	bench	
1280285690	1	true	1305122905	50.4555122	30.4797944	bench	
1280285816	2	true	1408996079	50.4545304	30.4794161	bench	
1280285907	2	true	1315932589	50.4550939	30.4737727	post_office	
1280285909	1	true	1305122909	50.45528	30.4735126	atm	
1280323031	2	true	1474658522	50.4518303	30.4834019	pharmacy	Фалбі
1280486012	3	true	1453606371	50.4060566	30.5031572	post_office	
1281903284	6	true	1360270445	50.3926595	30.5082647	restaurant	Пивний Cад
1281903286	3	true	1329389149	50.4025079	30.515152	bank	Правекс-Банк
1283418628	1	true	1305325438	50.4418511	30.6223826	pharmacy	
1283418632	1	true	1305325438	50.4416786	30.6293744	pharmacy	
1283418636	2	true	1363536460	50.4419762	30.623105	pharmacy	Аптека гормональних препаратів
1284855123	4	true	1454850699	50.3827991	30.4901977	nightclub	Partyfon
1286333440	1	true	1305465950	50.3852259	30.4869816	post_box	
1286347079	4	true	1429268122	50.3848759	30.4852946	bank	Креді Агріколь Банк
1286552119	8	true	1443341798	50.454259	30.5164087	cafe	Баобаб
1288003475	1	true	1305567002	50.4672773	30.6294309	veterinary	ветклиника Vet.Ua
1288006636	1	true	1305567142	50.4672193	30.6295713	pharmacy	
1289114253	1	true	1305642594	50.4702057	30.6254126	pharmacy	
1289114254	2	true	1453573799	50.4703302	30.6258673	pharmacy	Аптечний супермаркет
1289116745	3	true	1363523856	50.476382	30.624294	pharmacy	Віталюкс
1289124223	2	true	1306662552	50.4712939	30.6385576	dentist	
1289268859	2	true	1336477907	50.4026046	30.6544122	parking	
1289278870	7	true	1467964549	50.4907721	30.4968527	fast_food	Eco Buffet
1289279230	4	true	1439269592	50.4023117	30.6552554	bank	Ощадбанк
1289279231	1	true	1305656654	50.4035086	30.65208	atm	
1289279234	1	true	1305656654	50.4034813	30.6524609	atm	
1289279236	3	true	1439269118	50.4023305	30.6554458	pharmacy	
1289279237	5	true	1447014552	50.4062911	30.6549853	pharmacy	Інтелекс
1289279238	3	true	1446943940	50.4085064	30.6554278	atm	
1289279240	1	true	1305656654	50.403471	30.65208	bank	Аваль
1289279242	2	true	1333733159	50.4023612	30.6552339	atm	
1289295177	3	true	1376760313	50.4168419	30.6069519	fuel	
1292218145	3	true	1467454974	50.5175932	30.2365543	drinking_water	
1292218537	6	true	1399369381	50.5195698	30.2436767	drinking_water	Бювет
1292959214	3	true	1416167494	50.4554832	30.4446115	vending_machine	
1292972677	4	true	1460247430	50.4608629	30.4333181	bar	Гринвич
1293176537	2	true	1441798519	50.4518893	30.3770605	pharmacy	Центральна районна аптека
1293763132	2	true	1346483014	50.3931817	30.5052459	telephone	
1293777856	3	true	1375684710	50.3967919	30.5057798	telephone	
1293780179	3	true	1315932491	50.3968522	30.5073001	bank	ПриватБанк
1293801057	8	true	1378809236	50.4281396	30.514558	embassy	Посольство Португалії
1293801058	8	true	1378809236	50.4281342	30.5143749	embassy	Посольство Аргентини
1293801059	8	true	1378809236	50.4281444	30.5147192	embassy	Посольство Палестини
1293809673	2	true	1305944747	50.427613	30.5099512	recycling	
1294516161	2	true	1368099441	50.4839144	30.588342	veterinary	Друг - Центр ветеринарної медицини
1295332470	1	true	1306009560	50.4444105	30.48943	veterinary	ветклиника Алден-вет
1296088115	2	true	1315932350	50.4755581	30.4020296	library	Бібліотека ім. М. Костомарова
1296094656	2	true	1449443627	50.4736451	30.3994891	drinking_water	
1297049738	3	true	1330505665	50.4048027	30.5035135	restaurant	столовая
1297196502	1	true	1306151306	50.3723429	30.8492274	kindergarten	ДНЗ Берізка
1297629636	1	true	1306181511	50.4205809	30.5190538	bank	УкрЕксімБанк
1297629647	4	true	1470179813	50.4460273	30.5273678	fountain	Фонтан Термена
1297629717	3	true	1394374062	50.4445362	30.5227311	cinema	Дружба
1298493108	2	true	1453127338	50.4200735	30.5155638	fuel	АГЗС
1299238382	3	true	1339008296	50.4534397	30.3735999	bank	Експобанк
1299525738	5	true	1415884534	50.4648229	30.3616657	bank	ПриватБанк
1299726038	1	true	1306337275	50.4135852	30.5259338	car_wash	
1302003347	1	true	1306506378	50.1265292	30.6500948	marketplace	
1302493922	4	true	1393105094	50.426887	30.5178022	theatre	Органний зал
1302493974	5	true	1471703890	50.4445816	30.4987036	pub	Тироль
1305973976	1	true	1306774159	50.6702616	30.3846535	parking	
1305973984	2	true	1397718558	50.6702798	30.3851257	hospital	Онкологічна клініка «Іновація»
1305973999	6	true	1460551052	50.6726786	30.3986337	fuel	Бізнес Ойл Груп
1306551351	3	true	1461678679	50.4706027	30.4412174	doctors	Травмпункт №3
1308319105	3	true	1323459102	50.4004255	30.5201745	cafe	Home Cafe
1308319174	5	true	1420714772	50.3992943	30.5192038	pub	Пивний Сомельє
1309223738	6	true	1430405306	50.4600353	30.4247742	bank	УкрСиббанк
1309223747	2	true	1415548138	50.4591578	30.421774	bureau_de_change	
1309223753	3	true	1329299416	50.4600807	30.424759	bureau_de_change	
1309223768	6	true	1415548138	50.4591328	30.4217403	atm	
1311767636	1	true	1307188800	50.435095	30.4502971	telephone	
1314019733	3	true	1459783958	50.2624366	30.9382968	post_box	
1314031753	3	true	1459783958	50.2624023	30.9383853	post_office	
1314422036	3	true	1432473479	50.4477544	30.5121491	pub	Killer
1315123187	1	true	1307457817	50.3726848	30.4858374	recycling	
1315572832	1	true	1307483310	50.260867	30.9413455	community_centre	
1315572833	1	true	1307483310	50.261151	30.9409919	toilets	
1315572835	1	true	1307483310	50.2592512	30.9390715	pharmacy	
1315572838	2	true	1307518909	50.2608869	30.9409222	nightclub	Диско
1315698764	4	true	1382196486	50.2722158	30.53605	fuel	UPG
1317028059	1	true	1307614028	50.3996511	30.6361932	toilets	
1319330179	2	true	1331666122	50.3894892	30.4890479	waste_disposal	
1319330180	4	true	1410173236	50.3889325	30.4888632	waste_disposal	
1319967959	1	true	1307792695	50.2417687	30.5640887	sauna	
1319968048	1	true	1307792698	50.2418513	30.5638909	fountain	
1319968066	1	true	1307792699	50.2417555	30.5636862	sauna	
1320099303	5	true	1380031923	50.5228827	30.4914783	drinking_water	
1320106303	3	true	1473940113	50.5230848	30.4929088	pharmacy	
1320106311	3	true	1473940114	50.5233713	30.4968999	atm	
1320106312	10	true	1473940111	50.5228529	30.4939173	post_office	Укрпошта Київ 04209
1320106318	4	true	1473940101	50.5229245	30.4946522	marketplace	Люкс
1321351023	1	true	1307862221	50.3735845	30.4819738	recycling	
1321351042	1	true	1307862223	50.3707599	30.4834209	recycling	
1325536502	6	true	1464182697	50.4028633	30.5154584	library	Деміївська
1326712755	4	true	1473940095	50.49333	30.5102301	drinking_water	Бювет
1326733671	5	true	1436717618	50.4696335	30.5142944	atm	
1327335480	1	true	1308224866	50.414564	30.519868	cafe	MOKA
1327875609	4	true	1389112214	50.3847303	30.4632931	pub	Хет-Трик
1328312932	2	true	1391844198	50.4359813	30.4741679	bank	Ощадбанк
1328312934	5	true	1417889065	50.4361363	30.5205056	pub	Баварський дім пива
1328312939	1	true	1308301097	50.4383389	30.4741894	pub	Драйфас
1328312947	1	true	1308301098	50.4357011	30.4739962	bank	VAB
1328519039	5	true	1379145133	50.5739201	30.6760463	post_office	Відділення зв’язку №07415
1328572534	4	true	1391844207	50.5738272	30.6752199	bank	Ощадбанк
1328573019	3	true	1379145133	50.5737032	30.6750954	fire_station	
1328576969	1	true	1308320472	50.5720099	30.6736726	bar	Сільмаг
1328590318	2	true	1379145133	50.5739338	30.6754187	pharmacy	
1328590875	1	true	1308321239	50.5729775	30.6714892	bar	Кооп
1328593339	1	true	1308321340	50.5748581	30.6688499	cafe	Колодязь
1328629801	1	true	1308325280	50.5079697	30.7076025	restaurant	Шашлична
1328633222	1	true	1308325566	50.5596171	30.6861019	bar	Оболонь
1328633223	1	true	1308325566	50.5587822	30.6865418	restaurant	Алі-Баба
1328633425	3	true	1428391258	50.5635551	30.6947923	fuel	Лукойл
1328634270	2	true	1422995353	50.5535643	30.6636196	fuel	
1328646868	1	true	1308327213	50.5455745	30.6871158	swimming_pool	Хвиля
1328665346	1	true	1308328802	50.5784214	30.6611252	restaurant	Рибалка
1328665871	1	true	1308328870	50.5851795	30.6535721	restaurant	Барбекю
1328707199	2	true	1379168186	50.5738071	30.6692908	place_of_worship	Церква Воскресіння
1331102116	3	true	1308506131	50.2245545	30.1312906	bus_station	
1331102117	1	true	1308505287	50.2195331	30.1197678	bar	
1331267047	4	true	1361971333	50.3996816	30.6184234	pharmacy	Аптека Низьких Цін
1332082224	12	true	1391411337	50.4014589	30.6181085	post_office	
1333689741	1	true	1308669448	50.3638618	30.4654159	pharmacy	
1334572234	1	true	1308753326	50.3358574	30.5500709	police	
1334968899	3	true	1373376689	50.3998584	30.6181966	bank	UniCredit Bank
1334968904	4	true	1384466304	50.4016469	30.6237595	atm	
1334968907	2	true	1308949801	50.4017057	30.6211235	kindergarten	Ладушки
1334968910	2	true	1361970553	50.3999277	30.6182752	atm	
1334995166	3	true	1423983491	50.4000914	30.6213649	doctors	Дитяча поліклініка
1336672287	3	true	1316627401	50.4600141	30.4798584	atm	Райффайзен Банк Аваль
1336700223	3	true	1470945048	50.4620572	30.4813917	atm	
1337264082	1	true	1308938063	50.4011381	30.6277999	kindergarten	
1337308101	3	true	1424531895	50.432723	30.634481	pharmacy	
1337452317	3	true	1319661073	50.3780174	30.4779215	cafe	VelloCafello
1337532609	1	true	1308948824	50.3828908	30.469119	recycling	
1340201239	2	true	1358169939	50.3994403	30.6174312	atm	
1340201250	3	true	1417809763	50.3986755	30.616633	atm	
1340201262	2	true	1361971119	50.3995019	30.6173883	atm	
1340201267	1	true	1309115412	50.3996797	30.6187025	bank	Банк Дніпро Кредит
1340201290	3	true	1417809763	50.3986868	30.6170294	atm	
1345188226	2	true	1328782495	50.3951985	30.6338	bench	
1346142392	2	true	1424531896	50.5184134	30.6203723	school	Приватна школа «Співтворчість»
1346142524	1	true	1309551137	50.5237229	30.6253929	university	Київська академія перукарського мистецтва
1346142538	2	true	1424531896	50.5232745	30.6257986	school	Автошкола «Карат»
1346361347	4	true	1458060786	50.4625102	30.5874729	car_wash	
1346361348	2	true	1470402131	50.4659048	30.5845722	cafe	
1346361351	1	true	1309566308	50.4777725	30.5739244	food_court	
1346361358	4	true	1471607967	50.4626412	30.5856076	restaurant	Леон
1346361362	1	true	1309566308	50.4794202	30.572849	waste_basket	
1346361364	2	true	1424003206	50.4743665	30.5772291	waste_basket	
1346797518	2	true	1313590860	50.5260422	30.6187317	bank	Печерский Филиал, Экспресс Касса №12
1346797520	3	true	1419966757	50.5260439	30.618662	atm	
1346802727	2	true	1414792832	50.5239755	30.6205905	atm	
1346802728	2	true	1419966757	50.5241733	30.6106502	atm	
1346822786	2	true	1419966757	50.4454697	30.5028254	atm	
1346822797	1	true	1309614183	50.4129911	30.3966367	atm	
1346822802	1	true	1309614183	50.4158215	30.3958588	post_box	
1346822804	1	true	1309614183	50.4146593	30.3956657	toilets	
1346822807	2	true	1378817524	50.4149122	30.3952419	fast_food	Восточная кухня
1346822811	1	true	1309614183	50.4133535	30.3976881	pub	
1346822812	2	true	1387498030	50.4151481	30.393005	atm	
1346822814	1	true	1309614183	50.4147926	30.3927421	restaurant	
1346822821	1	true	1309614184	50.4152165	30.3929889	recycling	
1346822822	1	true	1309614184	50.4145089	30.3943568	shelter	
1346822824	3	true	1378814721	50.415131	30.3952097	pharmacy	Доброго дня
1346822833	2	true	1378818542	50.412933	30.3966474	bank	Правекс
1346822836	1	true	1309614184	50.4146695	30.3928226	pharmacy	
1347556394	3	true	1435920053	50.4481328	30.5236655	pharmacy	Аптека матері та дитини №1
1347639503	1	true	1309683663	50.4661682	30.474408	cafe	Алиби
1347826718	1	true	1309697168	50.436198	30.537781	parking	
1348528723	2	true	1443949722	50.4457255	30.5130519	bank	Universal Bank
1348528730	6	true	1471769812	50.4470185	30.50851	pharmacy	
1348528745	3	true	1424531896	50.4407147	30.5162157	pharmacy	Аптека №16
1348528762	3	true	1411731299	50.4395946	30.5144863	pharmacy	TAS
1348949349	2	true	1331048723	50.4317388	30.5382078	car_wash	
1349445850	6	true	1465817040	50.4507357	30.5108527	pub	ПОДВАЛ
1350290241	1	true	1309872081	50.4662843	30.4945137	recycling	
1350321341	1	true	1309873830	50.4728615	30.3263129	car_wash	
1350383314	1	true	1309878361	50.3262413	30.643219	fuel	
1352617085	1	true	1310049430	50.391715	30.6061381	toilets	
1355376946	7	true	1471967530	50.5528609	30.2381931	place_of_worship	Церква Петра і Павла
1355376958	4	true	1461232525	50.5546263	30.2562985	fuel	Shell
1358079844	3	true	1360166561	50.3833436	30.4710125	atm	
1358079865	2	true	1310465654	50.41568	30.662692	pharmacy	Аптечний пункт №1
1358079880	1	true	1310408623	50.4425119	30.6242102	atm	
1359154403	1	true	1310465649	50.4157882	30.66269	pharmacy	Аптечний пункт №102
1359154404	1	true	1310465649	50.4154155	30.6623459	pharmacy	Аптечний пункт №2
1359154405	1	true	1310465650	50.4149331	30.6612565	pharmacy	Аптечний пункт №24
1359154406	1	true	1310465650	50.4156873	30.662601	pharmacy	Аптечний пункт №6
1359756363	5	true	1432623053	50.4317219	30.3848398	pharmacy	Аптека доброго дня
1359826618	2	true	1426010239	50.2355531	30.6423103	hospital	Поліклініка
1359826660	2	true	1370721613	50.2352134	30.6497615	post_box	
1360108838	2	true	1470601914	50.460738	30.521451	cafe	Fuzion
1360110554	5	true	1419589034	50.46028	30.52114	bank	ПУМБ
1360111778	2	true	1339008313	50.460304	30.521258	atm	ПУМБ
